clas_gt,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,joint_angles0,joint_angles1,joint_angles2,joint_angles3,joint_angles4,joint_angles5,joint_angles6,joint_angles7,joint_angles8,joint_angles9,joint_angles10,joint_angles11,joint_angles12,joint_angles13,joint_angles14
4,101,234,354,161,115,51,37,44,0.7506106496,0.1270151436,0.3698094785,0.3505129516,0.5637518167,0.4013189971,0.3678553998,0.3400097787,0.6038104296,0.363214463,0.3356131017,0.5867122412,0.2994626164,0.3170493543,0.5620419979
4,112,272,231,108,72,40,38,47,0.7586712241,0.1270151436,0.3698094785,0.3505129516,0.5637518167,0.4013189971,0.3678553998,0.3400097787,0.6038104296,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.3170493543,0.5620419979
4,99,273,267,104,61,39,31,44,0.7586712241,0.1270151436,0.3698094785,0.3505129516,0.5637518167,0.4013189971,0.3678553998,0.3400097787,0.6038104296,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.3170493543,0.5620419979
4,85,254,351,119,71,38,37,54,0.7586712241,0.1270151436,0.3698094785,0.3505129516,0.5637518167,0.4013189971,0.3678553998,0.3400097787,0.6038104296,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.3170493543,0.5620419979
4,129,287,436,123,75,45,32,48,0.7501221299,0.1187103093,0.3698094785,0.3505129516,0.5637518167,0.4098680913,0.3678553998,0.3400097787,0.6038104296,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.3170493543,0.5620419979
4,99,243,352,106,72,51,146,47,0.689545691,0.1187103093,0.4313629568,0.3666341007,0.5744992495,0.4462628365,0.3756717145,0.3400097787,0.5959941149,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.3170493543,0.5620419979
4,93,231,409,112,120,62,147,68,0.689545691,0.1187103093,0.4313629568,0.3666341007,0.5744992495,0.4643380642,0.3756717145,0.3400097787,0.5959941149,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,121,261,362,97,96,133,109,241,0.689545691,0.1187103093,0.4313629568,0.3666341007,0.5657058954,0.4643380642,0.3756717145,0.3400097787,0.5959941149,0.3717635572,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,122,313,248,112,77,76,100,124,0.689545691,0.1187103093,0.4137762487,0.3666341007,0.5574010611,0.4435759783,0.3756717145,0.3400097787,0.6052759886,0.3619931638,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,142,297,409,124,90,49,103,79,0.689545691,0.1187103093,0.4137762487,0.3585735261,0.5490962267,0.4325842559,0.3659013212,0.3400097787,0.6138250828,0.3541768491,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,109,246,363,139,78,48,69,69,0.689545691,0.1187103093,0.405959934,0.3585735261,0.5490962267,0.4325842559,0.3659013212,0.3400097787,0.6138250828,0.3541768491,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,120,295,384,118,89,49,45,58,0.6805080771,0.1106497347,0.405959934,0.3585735261,0.5769418478,0.4482169151,0.3900830448,0.3400097787,0.6218856573,0.3619931638,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,126,250,355,102,87,40,44,47,0.6712262034,0.1106497347,0.405959934,0.3585735261,0.5864679813,0.4482169151,0.3991206586,0.3400097787,0.6299462914,0.370542258,0.3356131017,0.5867122412,0.2994626164,0.324865669,0.5620419979
4,100,255,367,118,72,56,45,40,0.6712262034,0.1106497347,0.4140205085,0.3585735261,0.5864679813,0.457254529,0.3991206586,0.3400097787,0.6299462914,0.370542258,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,115,259,325,108,85,53,44,56,0.6712262034,0.1106497347,0.4140205085,0.3585735261,0.5952613354,0.457254529,0.4093795717,0.3483146131,0.6402052045,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,115,260,380,123,79,54,46,50,0.6800195575,0.1025891528,0.4140205085,0.3666341007,0.6033219099,0.4653151035,0.419149965,0.3561309278,0.648265779,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,108,229,370,98,65,49,41,46,0.6800195575,0.1025891528,0.4140205085,0.3666341007,0.6033219099,0.4653151035,0.419149965,0.3561309278,0.648265779,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,102,192,326,91,57,34,31,39,0.6800195575,0.1025891528,0.4140205085,0.3666341007,0.6033219099,0.4653151035,0.419149965,0.3644357622,0.648265779,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,114,222,285,82,55,41,35,46,0.6800195575,0.1025891528,0.4140205085,0.3666341007,0.6033219099,0.4653151035,0.419149965,0.3644357622,0.648265779,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,101,204,327,96,56,37,36,47,0.6800195575,0.1025891528,0.4140205085,0.3666341007,0.6033219099,0.4653151035,0.419149965,0.3644357622,0.648265779,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,91,172,321,105,59,34,29,41,0.6971177459,0.1025891528,0.405959934,0.3666341007,0.586956501,0.4567660093,0.419149965,0.3644357622,0.6575476527,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,102,199,282,79,69,42,33,44,0.7059110999,0.1104054749,0.405959934,0.3585735261,0.586956501,0.4567660093,0.419149965,0.3644357622,0.6575476527,0.3788470924,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,98,244,321,102,65,47,40,43,0.7147044539,0.1104054749,0.3981436193,0.3585735261,0.5710796118,0.4482169151,0.4086467922,0.3644357622,0.6575476527,0.370542258,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,81,322,293,96,73,48,37,43,0.7332682014,0.1182217896,0.3981436193,0.3502686918,0.5710796118,0.4396678209,0.3996091783,0.3644357622,0.6575476527,0.370542258,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5620419979
4,86,302,379,91,72,47,38,42,0.7493893504,0.1182217896,0.3895945251,0.3502686918,0.5630190372,0.4316072166,0.3913043439,0.3644357622,0.6575476527,0.3627259433,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5537371635
4,99,252,310,104,72,44,35,41,0.7493893504,0.1182217896,0.3895945251,0.3502686918,0.5549584627,0.4316072166,0.3913043439,0.3644357622,0.6575476527,0.3627259433,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5537371635
4,110,215,291,102,90,50,38,44,0.7652662396,0.1182217896,0.3895945251,0.3424523771,0.5466536283,0.4230581224,0.3810454309,0.3644357622,0.6575476527,0.3549096286,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5537371635
4,114,304,436,135,98,45,34,43,0.7813873887,0.1182217896,0.3810454309,0.3424523771,0.5466536283,0.4230581224,0.3810454309,0.3644357622,0.6575476527,0.3549096286,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5537371635
4,139,299,301,121,98,46,38,41,0.7813873887,0.1182217896,0.3810454309,0.3424523771,0.5466536283,0.4230581224,0.3810454309,0.3644357622,0.6575476527,0.3549096286,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5537371635
4,130,264,356,124,129,55,35,50,0.7899364829,0.1182217896,0.3732291162,0.3346360624,0.5466536283,0.4230581224,0.3898387849,0.3644357622,0.6575476527,0.3629702032,0.3356131017,0.5945285559,0.2994626164,0.324865669,0.5537371635
4,136,248,307,154,135,61,49,58,0.7987298369,0.1182217896,0.3644357622,0.3346360624,0.5566682816,0.4230581224,0.3981436193,0.3644357622,0.6575476527,0.3629702032,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5537371635
4,134,233,291,156,132,61,48,60,0.7987298369,0.1182217896,0.3644357622,0.3346360624,0.5644845963,0.4230581224,0.4064484537,0.3644357622,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5537371635
4,139,238,384,115,86,51,42,54,0.7987298369,0.1182217896,0.3644357622,0.3346360624,0.5644845963,0.4230581224,0.4064484537,0.3724963367,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5537371635
4,118,238,274,89,69,48,87,43,0.7987298369,0.1182217896,0.3644357622,0.3346360624,0.5552027225,0.4230581224,0.3974108398,0.3724963367,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5537371635
4,121,253,291,165,107,131,221,117,0.7987298369,0.1182217896,0.3644357622,0.3346360624,0.5552027225,0.4230581224,0.3974108398,0.3724963367,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5537371635
4,127,247,239,175,111,95,179,71,0.7740595937,0.1182217896,0.3724963367,0.3346360624,0.5451880693,0.4149975479,0.3895945251,0.3724963367,0.6575476527,0.363214463,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5537371635
4,86,253,257,144,110,68,142,51,0.7576941848,0.1101612151,0.3724963367,0.3426966369,0.5451880693,0.4328285158,0.3895945251,0.3724963367,0.6575476527,0.363214463,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,108,238,306,154,100,52,115,56,0.7576941848,0.1101612151,0.3724963367,0.3426966369,0.5451880693,0.4328285158,0.3981436193,0.3724963367,0.6575476527,0.363214463,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,116,266,288,127,100,52,115,61,0.7576941848,0.1101612151,0.3724963367,0.3426966369,0.5451880693,0.4509037733,0.3981436193,0.3724963367,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,102,252,252,112,109,54,72,55,0.7576941848,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4699560404,0.3981436193,0.3810454309,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,119,257,334,113,127,62,41,47,0.7576941848,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4880312681,0.3981436193,0.3810454309,0.6575476527,0.3710307777,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,109,252,396,150,136,64,43,49,0.7489008307,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4880312681,0.4066927135,0.3888617456,0.6575476527,0.3793356121,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,138,261,429,151,113,56,47,56,0.741084516,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4880312681,0.4066927135,0.3888617456,0.6492428184,0.3793356121,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,132,285,397,120,97,43,47,59,0.741084516,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4880312681,0.4066927135,0.3888617456,0.6492428184,0.3793356121,0.3356131017,0.6023448706,0.2994626164,0.324865669,0.5615534782
4,124,176,294,83,82,50,48,59,0.741084516,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4958475828,0.414753288,0.3888617456,0.6492428184,0.3793356121,0.3356131017,0.594284296,0.2994626164,0.324865669,0.5696140528
4,113,264,219,82,59,54,44,60,0.741084516,0.1101612151,0.3724963367,0.3426966369,0.536883235,0.4958475828,0.414753288,0.3888617456,0.6492428184,0.3793356121,0.3356131017,0.594284296,0.2994626164,0.324865669,0.5696140528
4,132,288,356,113,76,61,49,56,0.741084516,0.1101612151,0.3803126514,0.3426966369,0.536883235,0.4858329296,0.405959934,0.3888617456,0.6492428184,0.3793356121,0.3356131017,0.594284296,0.2994626164,0.324865669,0.5696140528
4,133,262,289,86,52,45,34,55,0.741084516,0.1101612151,0.3893502653,0.3426966369,0.5459208488,0.436980933,0.405959934,0.3798241317,0.6492428184,0.3793356121,0.3356131017,0.594284296,0.2994626164,0.324865669,0.5696140528
4,169,364,396,87,56,46,42,56,0.741084516,0.1179775298,0.3893502653,0.3426966369,0.5459208488,0.4171958864,0.3978993595,0.3717635572,0.6492428184,0.3715192974,0.3356131017,0.594284296,0.2994626164,0.324865669,0.5696140528
4,153,394,489,107,75,43,44,58,0.741084516,0.1179775298,0.3974108398,0.3426966369,0.5459208488,0.4005862176,0.3978993595,0.3717635572,0.6492428184,0.363214463,0.3356131017,0.5857352018,0.2994626164,0.324865669,0.5617977381
4,151,266,388,101,97,53,44,55,0.741084516,0.1257938445,0.405959934,0.3426966369,0.5459208488,0.3927699029,0.3900830448,0.3637029827,0.6492428184,0.3539325893,0.3356131017,0.5857352018,0.2994626164,0.324865669,0.5617977381
4,190,283,511,114,68,44,47,61,0.7332682014,0.1257938445,0.4225696027,0.3426966369,0.5537371635,0.376404494,0.3822667301,0.3553981483,0.6492428184,0.3539325893,0.3356131017,0.5857352018,0.2994626164,0.3170493543,0.5617977381
4,191,274,544,134,84,53,51,65,0.7332682014,0.1257938445,0.4303859174,0.3426966369,0.5537371635,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3539325893,0.3356131017,0.5857352018,0.2994626164,0.3170493543,0.5539814234
4,140,267,456,135,79,52,59,72,0.7413287759,0.1257938445,0.4303859174,0.3426966369,0.5537371635,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,130,346,415,139,79,53,52,69,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,114,295,473,111,80,51,39,44,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,164,241,476,125,74,47,36,55,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,165,332,390,154,96,45,37,60,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,133,358,346,115,55,36,39,59,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,116,230,330,96,90,43,37,43,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,89,195,338,105,103,43,36,43,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.3666341007,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,90,222,466,125,92,45,38,49,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,96,226,443,122,94,48,39,47,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,108,244,432,123,70,41,33,45,0.7413287759,0.1257938445,0.4384465218,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,118,257,389,153,76,40,37,43,0.7413287759,0.1257938445,0.4306301773,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,123,276,302,89,82,41,38,48,0.7413287759,0.1257938445,0.4306301773,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,100,291,323,133,117,50,41,50,0.7413287759,0.1257938445,0.4306301773,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,114,280,320,137,101,40,33,48,0.7327796817,0.1257938445,0.4215925634,0.3426966369,0.5615534782,0.374938935,0.3822667301,0.3553981483,0.6492428184,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,122,266,348,105,63,37,31,44,0.7327796817,0.1257938445,0.4215925634,0.3426966369,0.5532486439,0.374938935,0.3822667301,0.3553981483,0.6414265037,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,83,166,376,96,70,44,30,40,0.7327796817,0.1257938445,0.4215925634,0.3426966369,0.5532486439,0.374938935,0.3822667301,0.3553981483,0.6414265037,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
4,76,208,290,87,84,41,26,36,0.7327796817,0.1257938445,0.4137762487,0.3505129516,0.4841231108,0.3827552497,0.3639472425,0.3553981483,0.622374177,0.3461162746,0.3356131017,0.5945285559,0.2994626164,0.3170493543,0.5539814234
5,190,238,583,360,95,41,37,66,0.6917440295,0.126526624,0.4255007207,0.3358573616,0.370542258,0.4990229607,0.314606756,0.5,0.4445530176,0.3426966369,0.4614069462,0.4367366731,0.4167073667,0.3505129516,0.3583292663
5,175,271,692,267,80,44,39,59,0.7000488639,0.126526624,0.4255007207,0.3358573616,0.370542258,0.4990229607,0.314606756,0.5,0.4445530176,0.3426966369,0.4614069462,0.4367366731,0.4167073667,0.3583292663,0.3583292663
5,114,256,730,246,72,44,38,41,0.7000488639,0.1187103093,0.4255007207,0.3358573616,0.370542258,0.4990229607,0.314606756,0.5,0.4445530176,0.3426966369,0.4614069462,0.4367366731,0.408891052,0.3583292663,0.3583292663
5,112,274,712,233,70,42,36,51,0.7000488639,0.1187103093,0.4255007207,0.3358573616,0.370542258,0.4990229607,0.314606756,0.5,0.4445530176,0.3426966369,0.4614069462,0.4367366731,0.408891052,0.3583292663,0.3583292663
5,110,224,548,255,81,49,43,54,0.7000488639,0.1187103093,0.4255007207,0.3358573616,0.3622374237,0.4990229607,0.3063018918,0.5,0.4445530176,0.3348803222,0.4614069462,0.4367366731,0.408891052,0.3583292663,0.3583292663
5,86,204,572,181,60,36,36,31,0.7000488639,0.1187103093,0.4091353118,0.3358573616,0.3622374237,0.491206646,0.3063018918,0.5,0.4523693323,0.3268197477,0.4614069462,0.4445530176,0.408891052,0.3583292663,0.3583292663
5,98,289,696,185,49,66,51,73,0.7000488639,0.1108939946,0.4091353118,0.3451392353,0.354421109,0.4738641977,0.3063018918,0.4909623861,0.4523693323,0.3268197477,0.4535906315,0.4445530176,0.408891052,0.3583292663,0.3583292663
5,133,395,860,204,42,114,84,162,0.7000488639,0.1023448929,0.4091353118,0.3549096286,0.354421109,0.4738641977,0.3063018918,0.4909623861,0.4523693323,0.3268197477,0.4535906315,0.4445530176,0.4010747373,0.3583292663,0.3583292663
5,106,259,752,135,50,110,58,155,0.6824621558,0.0940400586,0.3744504154,0.4379580021,0.327796787,0.4066927135,0.2708842158,0.4320957363,0.4609184265,0.2972642779,0.3707865179,0.4533463717,0.3825109899,0.3424523771,0.3666341007
5,138,289,606,103,49,74,54,116,0.6824621558,0.0940400586,0.3654128015,0.4555447102,0.327796787,0.3866634071,0.2628236413,0.398632139,0.4609184265,0.2882266641,0.3407425582,0.4445530176,0.3825109899,0.3324377239,0.3666341007
5,135,317,648,101,52,69,52,97,0.6824621558,0.0940400586,0.3566194475,0.4450415373,0.3356131017,0.3866634071,0.2628236413,0.3895945251,0.4526135921,0.2882266641,0.3407425582,0.4364924133,0.3825109899,0.3243771493,0.3666341007
5,105,214,494,144,57,63,52,57,0.727894485,0.0940400586,0.3287738264,0.3832437694,0.3629702032,0.3869076669,0.2716169953,0.4069369733,0.4355153739,0.2882266641,0.3485588729,0.4279433191,0.3825109899,0.3065461516,0.3666341007
5,216,194,393,199,88,56,51,97,0.7447484136,0.0940400586,0.3182706535,0.3744504154,0.3629702032,0.3869076669,0.2716169953,0.4154860675,0.4355153739,0.2882266641,0.3798241317,0.4115779102,0.373473376,0.2977527976,0.3756717145
5,198,210,524,280,129,61,49,87,0.7447484136,0.0940400586,0.3182706535,0.3744504154,0.3629702032,0.3869076669,0.2716169953,0.4154860675,0.4355153739,0.2882266641,0.3798241317,0.4115779102,0.373473376,0.2977527976,0.3756717145
5,156,182,461,205,91,56,49,71,0.7525647283,0.0940400586,0.3182706535,0.364680022,0.3707865179,0.3869076669,0.2716169953,0.4320957363,0.4355153739,0.2965314984,0.3981436193,0.4115779102,0.373473376,0.2977527976,0.3756717145
5,142,172,433,137,47,47,47,84,0.7525647283,0.0940400586,0.3182706535,0.364680022,0.3707865179,0.3869076669,0.2716169953,0.4320957363,0.4355153739,0.2965314984,0.3981436193,0.4115779102,0.373473376,0.2977527976,0.3756717145
5,163,244,695,168,46,74,122,210,0.7525647283,0.0940400586,0.3182706535,0.364680022,0.3707865179,0.3869076669,0.2716169953,0.4320957363,0.4355153739,0.2965314984,0.405959934,0.4115779102,0.373473376,0.2977527976,0.3756717145
5,188,448,849,151,61,105,201,303,0.7349780202,0.1018563733,0.3268197477,0.3470933139,0.3707865179,0.3949682415,0.2716169953,0.4504152536,0.4355153739,0.2965314984,0.4137762487,0.4206155241,0.373473376,0.3063018918,0.3756717145
5,248,560,922,313,103,143,324,295,0.6949194074,0.1196873486,0.3680996597,0.330727905,0.3593063056,0.4218368232,0.2716169953,0.4987787008,0.4355153739,0.3055691123,0.4440644979,0.4286760986,0.373473376,0.3346360624,0.357352227
5,389,647,797,342,123,138,324,228,0.6658524871,0.1375183165,0.3781143129,0.3141182363,0.3593063056,0.4318514764,0.2623351216,0.4987787008,0.4267220199,0.3055691123,0.4440644979,0.4286760986,0.4013189971,0.3424523771,0.3483146131
5,387,523,739,253,114,140,273,222,0.6577919126,0.1458231509,0.3939912021,0.3141182363,0.3680996597,0.463116765,0.2713727355,0.4987787008,0.4093795717,0.3216902912,0.4518808126,0.4123106897,0.4491939545,0.3341475427,0.3483146131
5,285,420,797,284,94,99,218,172,0.6663410068,0.1458231509,0.4025402963,0.3063018918,0.3680996597,0.4919394255,0.2791890502,0.4987787008,0.4013189971,0.3216902912,0.4711773396,0.4042501152,0.4582315683,0.3341475427,0.3483146131
5,245,466,809,261,92,121,151,188,0.6756228805,0.1458231509,0.410356611,0.3063018918,0.3759159744,0.510258913,0.2791890502,0.5068392754,0.3935026824,0.3216902912,0.4809477329,0.4042501152,0.4582315683,0.3341475427,0.3483146131
5,252,488,868,230,86,72,123,167,0.6839277148,0.1458231509,0.4279433191,0.3063018918,0.3759159744,0.5180752277,0.2872496247,0.5151441097,0.3935026824,0.3216902912,0.4809477329,0.4042501152,0.4582315683,0.3341475427,0.3483146131
5,263,450,784,224,91,58,145,137,0.6839277148,0.1458231509,0.4279433191,0.3063018918,0.3759159744,0.5180752277,0.2872496247,0.5151441097,0.3935026824,0.3216902912,0.4809477329,0.4042501152,0.4582315683,0.3341475427,0.3483146131
5,231,437,801,226,83,75,151,144,0.6839277148,0.1458231509,0.4382022619,0.3063018918,0.3759159744,0.5263800621,0.2872496247,0.5151441097,0.3935026824,0.3216902912,0.4809477329,0.4042501152,0.4582315683,0.3424523771,0.3483146131
5,200,340,699,271,132,88,124,155,0.6839277148,0.1458231509,0.4382022619,0.3063018918,0.3759159744,0.5263800621,0.2872496247,0.5151441097,0.3935026824,0.3216902912,0.4809477329,0.4042501152,0.4582315683,0.3424523771,0.3483146131
5,238,315,743,306,129,70,92,113,0.6917440295,0.1370297968,0.4465070963,0.3063018918,0.3759159744,0.5263800621,0.2872496247,0.5151441097,0.3935026824,0.3216902912,0.4890083075,0.4042501152,0.449926734,0.3424523771,0.3483146131
5,287,280,874,241,93,72,109,129,0.6995603442,0.1370297968,0.4465070963,0.3063018918,0.3759159744,0.5263800621,0.2872496247,0.5151441097,0.3935026824,0.3216902912,0.4890083075,0.4042501152,0.4406448603,0.3510014713,0.3483146131
5,191,302,824,230,83,75,139,128,0.6995603442,0.1370297968,0.4465070963,0.3063018918,0.3759159744,0.5263800621,0.2872496247,0.5234489441,0.3935026824,0.3216902912,0.4890083075,0.4042501152,0.4323399961,0.3510014713,0.3483146131
5,166,315,706,133,76,109,132,130,0.6995603442,0.1370297968,0.4465070963,0.3063018918,0.3759159744,0.5263800621,0.2872496247,0.5234489441,0.3935026824,0.3216902912,0.4890083075,0.4042501152,0.4323399961,0.3510014713,0.3483146131
5,146,302,736,146,76,122,127,100,0.6995603442,0.1370297968,0.4364924133,0.3143624961,0.3759159744,0.5263800621,0.2789447904,0.5234489441,0.3935026824,0.3216902912,0.4890083075,0.4125549495,0.4323399961,0.3510014713,0.3563751876
5,170,282,600,173,68,96,77,78,0.6905227304,0.1370297968,0.4179286659,0.3221788108,0.3917928636,0.4885197878,0.2789447904,0.5234489441,0.413287729,0.3041035533,0.4890083075,0.4284318388,0.4157303274,0.3510014713,0.3563751876
5,168,233,722,178,59,39,55,64,0.6905227304,0.1370297968,0.4179286659,0.3304836452,0.4174401462,0.4807034731,0.2789447904,0.5151441097,0.4294088781,0.2953101993,0.4890083075,0.445530057,0.3751831949,0.3600390851,0.3654128015
5,203,237,590,162,66,49,58,82,0.6905227304,0.1370297968,0.4096238315,0.3304836452,0.4252564609,0.4728871584,0.2789447904,0.5151441097,0.4389350414,0.2857840657,0.4890083075,0.4555447102,0.3568637073,0.3600390851,0.3739618957
5,223,238,474,231,75,54,73,98,0.6905227304,0.1370297968,0.4096238315,0.3304836452,0.4340498149,0.4728871584,0.2789447904,0.5151441097,0.4467513561,0.2857840657,0.4890083075,0.4555447102,0.3475818336,0.3600390851,0.3739618957
5,192,272,580,227,87,72,79,122,0.7076209188,0.1370297968,0.417684406,0.3304836452,0.4511480331,0.4650708437,0.2882266641,0.5065950155,0.4565217495,0.2857840657,0.4890083075,0.4653151035,0.3297508657,0.3600390851,0.3827552497
5,223,271,521,286,127,57,52,90,0.7325354218,0.1370297968,0.417684406,0.321934551,0.4802149534,0.4650708437,0.2882266641,0.4973131418,0.4565217495,0.2699071765,0.4890083075,0.45578897,0.3128969371,0.3685881793,0.366145581
5,229,232,506,320,99,47,52,69,0.7325354218,0.1370297968,0.417684406,0.321934551,0.4802149534,0.4650708437,0.2882266641,0.4973131418,0.4565217495,0.2699071765,0.4890083075,0.45578897,0.3128969371,0.3685881793,0.366145581
5,196,190,524,239,89,49,49,59,0.7420615554,0.1370297968,0.4098680913,0.321934551,0.4887640476,0.4650708437,0.2882266641,0.4973131418,0.4565217495,0.2699071765,0.4973131418,0.45578897,0.3050805926,0.3685881793,0.366145581
5,214,187,641,222,86,67,76,87,0.7420615554,0.1370297968,0.4018075168,0.321934551,0.4887640476,0.4650708437,0.2882266641,0.4973131418,0.4565217495,0.2699071765,0.4973131418,0.45578897,0.3050805926,0.3685881793,0.366145581
5,196,274,701,143,46,63,77,68,0.7420615554,0.1370297968,0.4018075168,0.321934551,0.4887640476,0.4650708437,0.2882266641,0.4973131418,0.4565217495,0.2699071765,0.4973131418,0.45578897,0.3050805926,0.3685881793,0.366145581
5,153,312,758,153,45,51,68,57,0.7420615554,0.1289692223,0.3937469423,0.321934551,0.4797264338,0.457254529,0.2882266641,0.4973131418,0.464582324,0.2620908618,0.4973131418,0.4658036232,0.3050805926,0.3685881793,0.366145581
